config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
mipod_alpha0p05,MIPOD,0.05,0.5,50.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,131072.0,13107200,73090,730.9,0.005576324462890625,0.49894563929148794,26214.0,147.35,0.005621042191195544
mipod_alpha0p1,MIPOD,0.1,0.01,1.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,2621.0,262100,3365,33.65,0.012838611217092712,0.009988406650967886,2621.0,33.65,0.012838611217092712
mipod_alpha0p1,MIPOD,0.1,0.05,5.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,13107.0,1310700,16825,168.25,0.012836652170595864,0.04978935640651432,10486.0,134.6,0.012836162502384127
mipod_alpha0p1,MIPOD,0.1,0.1,10.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,26214.0,2621400,33604,336.04,0.012819104295414663,0.09938341175880018,13107.0,167.79,0.012801556420233461
mipod_alpha0p1,MIPOD,0.1,0.2,20.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,52429.0,5242900,67760,677.6,0.012924145034236778,0.20043142678779893,26215.0,341.56,0.013029181766164409
mipod_alpha0p1,MIPOD,0.1,0.3,30.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,78643.0,7864300,101559,1015.59,0.012913927495136248,0.3004146143014882,26214.0,337.99,0.012893492027161058
mipod_alpha0p1,MIPOD,0.1,0.4,40.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,104858.0,10485800,135419,1354.19,0.012914512960384518,0.400592234431393,26215.0,338.6,0.012916269311462898
mipod_alpha0p1,MIPOD,0.1,0.5,50.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,131072.0,13107200,169427,1694.27,0.012926254272460937,0.5012357773303112,26214.0,340.08,0.012973220416571295
mipod_alpha0p2,MIPOD,0.2,0.01,1.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,2621.0,262100,7930,79.3,0.030255627623044637,0.009962998154318215,2621.0,79.3,0.030255627623044637
mipod_alpha0p2,MIPOD,0.2,0.05,5.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,13107.0,1310700,39666,396.66,0.03026321812771801,0.04974022966281432,10486.0,317.36,0.03026511539195117
mipod_alpha0p2,MIPOD,0.2,0.1,10.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,26214.0,2621400,79441,794.41,0.03030479896238651,0.09961633695798237,13107.0,397.75,0.03034637979705501
mipod_alpha0p2,MIPOD,0.2,0.2,20.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,52429.0,5242900,159023,1590.23,0.03033111445955483,0.19939639483864965,26215.0,795.82,0.03035742895288956
mipod_alpha0p2,MIPOD,0.2,0.3,30.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,78643.0,7864300,238572,2385.72,0.03033607568378622,0.2991663130123288,26214.0,795.49,0.03034599832150759
mipod_alpha0p2,MIPOD,0.2,0.4,40.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,104858.0,10485800,318226,3182.26,0.030348280531766775,0.39907765545685003,26215.0,796.54,0.030384894144573713
mipod_alpha0p2,MIPOD,0.2,0.5,50.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,131072.0,13107200,398366,3983.66,0.030392913818359374,0.49965693031398195,26214.0,801.4,0.03057145037003128
mipod_alpha0p3,MIPOD,0.3,0.01,1.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,2621.0,262100,13370,133.7,0.05101106447920642,0.009988674960852909,2621.0,133.7,0.05101106447920642
mipod_alpha0p3,MIPOD,0.3,0.05,5.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,13107.0,1310700,66698,666.98,0.050887312123292894,0.04983666218884366,10486.0,533.28,0.05085637993515164
mipod_alpha0p3,MIPOD,0.3,0.1,10.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,26214.0,2621400,133509,1335.09,0.05093041886015106,0.09971638885499817,13107.0,668.11,0.050973525597009225
mipod_alpha0p3,MIPOD,0.3,0.2,20.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,52429.0,5242900,267922,2679.22,0.05110187110187111,0.20009625425149813,26215.0,1344.13,0.051273316803356846
mipod_alpha0p3,MIPOD,0.3,0.3,30.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,78643.0,7864300,401816,4018.16,0.051093676487417826,0.30004446030012827,26214.0,1338.94,0.05107728694590676
mipod_alpha0p3,MIPOD,0.3,0.4,40.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,104858.0,10485800,535994,5359.94,0.05111617616204772,0.40026566930029667,26215.0,1341.78,0.05118367346938776
mipod_alpha0p3,MIPOD,0.3,0.5,50.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,131072.0,13107200,669770,6697.7,0.051099395751953124,0.5001576697181387,26214.0,1337.76,0.05103227283131151
mipod_alpha0p4,MIPOD,0.4,0.01,1.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,2621.0,262100,19814,198.14,0.0755971003433804,0.010141893588618394,2621.0,198.14,0.0755971003433804
mipod_alpha0p4,MIPOD,0.4,0.05,5.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,13107.0,1310700,98136,981.36,0.07487296864271,0.05023913341077485,10486.0,783.22,0.07469197024604235
mipod_alpha0p4,MIPOD,0.4,0.1,10.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,26214.0,2621400,196042,1960.42,0.07478522926680399,0.10035852381006688,13107.0,979.06,0.07469748989089797
mipod_alpha0p4,MIPOD,0.4,0.2,20.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,52429.0,5242900,391153,3911.53,0.07460622937687159,0.20029909422252914,26215.0,1951.11,0.07442723631508678
mipod_alpha0p4,MIPOD,0.4,0.3,30.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,78643.0,7864300,586730,5867.3,0.07460676729015932,0.30042198392071123,26214.0,1955.77,0.07460784313725488
mipod_alpha0p4,MIPOD,0.4,0.4,40.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,104858.0,10485800,781324,7813.24,0.07451257891624864,0.4001291242505615,26215.0,1945.94,0.07423002098035475
mipod_alpha0p4,MIPOD,0.4,0.5,50.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,131072.0,13107200,976380,9763.8,0.07449188232421874,0.4999584953048633,26214.0,1950.56,0.07440909437705041
mipod_alpha0p5,MIPOD,0.5,0.01,1.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,2621.0,262100,26114,261.14,0.09963372758489125,0.009902512161513034,2621.0,261.14,0.09963372758489125
mipod_alpha0p5,MIPOD,0.5,0.05,5.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,13107.0,1310700,130995,1309.95,0.09994277866788737,0.04972761709783294,10486.0,1048.81,0.10002002670226968
mipod_alpha0p5,MIPOD,0.5,0.1,10.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,26214.0,2621400,263453,2634.53,0.10050087739375904,0.1000026103621062,13107.0,1324.58,0.10105897611963073
mipod_alpha0p5,MIPOD,0.5,0.2,20.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,52429.0,5242900,526805,5268.05,0.10047969635125599,0.20001119904790415,26215.0,2633.52,0.10045851611672706
mipod_alpha0p5,MIPOD,0.5,0.3,30.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,78643.0,7864300,791035,7910.35,0.10058555751942322,0.3003565271754485,26214.0,2642.3,0.10079728389410236
mipod_alpha0p5,MIPOD,0.5,0.4,40.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,104858.0,10485800,1054347,10543.47,0.1005499818802571,0.4003411303894623,26215.0,2633.12,0.10044325767690251
mipod_alpha0p5,MIPOD,0.5,0.5,50.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,131072.0,13107200,1317123,13171.23,0.10048851013183593,0.5001221311842132,26214.0,2627.76,0.10024261844815748
