distribution,image_source,method,alpha,probe_budget_fraction,mean_carrier_recall,mean_precision_hit_rate,lift
uniform,,MIPOD,0.2,0.4,0.39907765545685003,0.030348280531766775,0.9976941386421251
uniform,,MIPOD,0.2,0.5,0.49965693031398195,0.030392913818359374,0.9993138606279639
uniform,,MIPOD,0.3,0.01,0.009988674960852909,0.05101106447920642,0.9988674960852909
uniform,,MIPOD,0.3,0.05,0.04983666218884366,0.050887312123292894,0.9967332437768731
uniform,,MIPOD,0.3,0.1,0.09971638885499817,0.05093041886015106,0.9971638885499817
uniform,,MIPOD,0.3,0.2,0.20009625425149813,0.05110187110187111,1.0004812712574906
uniform,,MIPOD,0.3,0.3,0.30004446030012827,0.051093676487417826,1.0001482010004277
uniform,,MIPOD,0.3,0.4,0.40026566930029667,0.05111617616204772,1.0006641732507415
uniform,,MIPOD,0.3,0.5,0.5001576697181387,0.051099395751953124,1.0003153394362774
uniform,,MIPOD,0.4,0.01,0.010141893588618394,0.0755971003433804,1.0141893588618394
uniform,,MIPOD,0.4,0.05,0.05023913341077485,0.07487296864271,1.004782668215497
uniform,,MIPOD,0.4,0.1,0.10035852381006688,0.07478522926680399,1.0035852381006687
uniform,,MIPOD,0.4,0.2,0.20029909422252914,0.07460622937687159,1.0014954711126456
uniform,,MIPOD,0.4,0.3,0.30042198392071123,0.07460676729015932,1.0014066130690376
uniform,,MIPOD,0.4,0.4,0.4001291242505615,0.07451257891624864,1.0003228106264037
uniform,,MIPOD,0.4,0.5,0.4999584953048633,0.07449188232421874,0.9999169906097266
uniform,,MIPOD,0.5,0.01,0.009902512161513034,0.09963372758489125,0.9902512161513034
uniform,,MIPOD,0.5,0.05,0.04972761709783294,0.09994277866788737,0.9945523419566588
uniform,,MIPOD,0.5,0.1,0.1000026103621062,0.10050087739375904,1.0000261036210618
uniform,,MIPOD,0.5,0.2,0.20001119904790415,0.10047969635125599,1.0000559952395207
uniform,,MIPOD,0.5,0.3,0.3003565271754485,0.10058555751942322,1.0011884239181617
uniform,,MIPOD,0.5,0.4,0.4003411303894623,0.1005499818802571,1.0008528259736555
uniform,,MIPOD,0.5,0.5,0.5001221311842132,0.10048851013183593,1.0002442623684265
laplacian_residual,stego,HUGO,0.03,0.01,0.035119505310751295,0.015673407096528046,3.5119505310751293
laplacian_residual,stego,HUGO,0.03,0.05,0.16109513861544028,0.014352635996032655,3.2219027723088054
laplacian_residual,stego,HUGO,0.03,0.1,0.29431860787430053,0.01301251239795529,2.9431860787430053
laplacian_residual,stego,HUGO,0.03,0.2,0.4951286650049779,0.010822636327223484,2.475643325024889
laplacian_residual,stego,HUGO,0.03,0.3,0.6391762076545267,0.009239856058390448,2.1305873588484223
laplacian_residual,stego,HUGO,0.03,0.4,0.7450820042477004,0.00802571096149078,1.862705010619251
laplacian_residual,stego,HUGO,0.03,0.5,0.8217421817819764,0.00704986572265625,1.6434843635639529
laplacian_residual,stego,HUGO,0.05,0.01,0.03170328744406355,0.024952308279282714,3.1703287444063553
laplacian_residual,stego,HUGO,0.05,0.05,0.14905380270262772,0.023356221866178375,2.9810760540525543
laplacian_residual,stego,HUGO,0.05,0.1,0.27576357677437985,0.021470206759746698,2.7576357677437984
laplacian_residual,stego,HUGO,0.05,0.2,0.4751118456642817,0.018309714089530603,2.3755592283214084
laplacian_residual,stego,HUGO,0.05,0.3,0.621603786639926,0.015848454407893897,2.072012622133087
laplacian_residual,stego,HUGO,0.05,0.4,0.7290512338571385,0.013862938450094411,1.8226280846428462
laplacian_residual,stego,HUGO,0.05,0.5,0.8095676835222525,0.0122662353515625,1.619135367044505
