config_id,record_name,record_path,cover_relative_path,stego_relative_path,method,alpha,record_seed,probe_seed,probe_distribution,probe_image_source,image_height,image_width,total_pixels,carrier_pixels,used_pixels,used_pixel_fraction,used_pixel_percentage,probe_budget_fraction,probe_budget_percentage,probe_budget_pixels,unique_probed_pixels,guessed_carrier_pixels,precision_hit_rate,carrier_recall,incremental_probe_pixels,incremental_guessed_pixels,incremental_precision_hit_rate
mipod_alpha0p2,00054_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00054_changes.npz,00054.tif,00054_stego.png,MIPOD,0.2,3012102352,819861110,local_variance,stego,512,512,262144,7162,7162,0.02732086181640625,2.732086181640625,0.4,40.0,104858,104858,2948,0.028114211600450134,0.41161686679698406,26215,729,0.027808506580202175
mipod_alpha0p2,00054_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00054_changes.npz,00054.tif,00054_stego.png,MIPOD,0.2,3012102352,819861110,local_variance,stego,512,512,262144,7162,7162,0.02732086181640625,2.732086181640625,0.5,50.0,131072,131072,3707,0.02828216552734375,0.5175928511588942,26214,759,0.02895399404898146
mipod_alpha0p2,00055_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00055_changes.npz,00055.tif,00055_stego.png,MIPOD,0.2,3468384836,710015220,local_variance,stego,512,512,262144,7932,7932,0.0302581787109375,3.02581787109375,0.01,1.0,2621,2621,103,0.039297977871041584,0.012985375693393848,2621,103,0.039297977871041584
mipod_alpha0p2,00055_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00055_changes.npz,00055.tif,00055_stego.png,MIPOD,0.2,3468384836,710015220,local_variance,stego,512,512,262144,7932,7932,0.0302581787109375,3.02581787109375,0.05,5.0,13107,13107,550,0.041962310215915156,0.06933938477054967,10486,447,0.042628266259774936
mipod_alpha0p2,00055_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00055_changes.npz,00055.tif,00055_stego.png,MIPOD,0.2,3468384836,710015220,local_variance,stego,512,512,262144,7932,7932,0.0302581787109375,3.02581787109375,0.1,10.0,26214,26214,1119,0.04268711375600824,0.14107413010590014,13107,569,0.04341191729610132
mipod_alpha0p2,00055_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00055_changes.npz,00055.tif,00055_stego.png,MIPOD,0.2,3468384836,710015220,local_variance,stego,512,512,262144,7932,7932,0.0302581787109375,3.02581787109375,0.2,20.0,52429,52429,2177,0.0415228213393351,0.274457892082703,26215,1058,0.040358573335876405
mipod_alpha0p2,00055_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00055_changes.npz,00055.tif,00055_stego.png,MIPOD,0.2,3468384836,710015220,local_variance,stego,512,512,262144,7932,7932,0.0302581787109375,3.02581787109375,0.3,30.0,78643,78643,3227,0.04103353127423928,0.40683308119011596,26214,1050,0.04005493247882811
mipod_alpha0p2,00055_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00055_changes.npz,00055.tif,00055_stego.png,MIPOD,0.2,3468384836,710015220,local_variance,stego,512,512,262144,7932,7932,0.0302581787109375,3.02581787109375,0.4,40.0,104858,104858,4225,0.0402925861641458,0.5326525466464952,26215,998,0.038069807362197214
mipod_alpha0p2,00055_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00055_changes.npz,00055.tif,00055_stego.png,MIPOD,0.2,3468384836,710015220,local_variance,stego,512,512,262144,7932,7932,0.0302581787109375,3.02581787109375,0.5,50.0,131072,131072,5167,0.03942108154296875,0.6514120020171458,26214,942,0.03593499656672007
mipod_alpha0p2,00056_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00056_changes.npz,00056.tif,00056_stego.png,MIPOD,0.2,2045101316,1416062637,local_variance,stego,512,512,262144,7433,7433,0.028354644775390625,2.8354644775390625,0.01,1.0,2621,2621,77,0.029378099961846624,0.010359208933136015,2621,77,0.029378099961846624
