config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
hugo_alpha0p5,HUGO,0.5,0.4,40.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,104858.0,10485800,1766265,17662.65,0.16844351408571598,0.6244228960024489,26215.0,3458.76,0.13193820331871067
hugo_alpha0p5,HUGO,0.5,0.5,50.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,131072.0,13107200,2057181,20571.81,0.15695045471191407,0.7288352006149406,26214.0,2909.16,0.1109773403524834
mipod_alpha0p03,MIPOD,0.03,0.01,1.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,2621.0,262100,1168,11.68,0.004456314383822968,0.014104020979774557,2621.0,11.68,0.004456314383822968
mipod_alpha0p03,MIPOD,0.03,0.05,5.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,13107.0,1310700,5883,58.83,0.004488441290913251,0.07113731064902455,10486.0,47.15,0.004496471485790578
mipod_alpha0p03,MIPOD,0.03,0.1,10.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,26214.0,2621400,11909,119.09,0.004542992294193941,0.1442450469600488,13107.0,60.26,0.0045975432974746325
mipod_alpha0p03,MIPOD,0.03,0.2,20.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,52429.0,5242900,23601,236.01,0.004501516336378722,0.2861830036974345,26215.0,116.92,0.004460041960709518
mipod_alpha0p03,MIPOD,0.03,0.3,30.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,78643.0,7864300,34184,341.84,0.0043467314319138375,0.41663496905461345,26214.0,105.83,0.004037155718318456
mipod_alpha0p03,MIPOD,0.03,0.4,40.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,104858.0,10485800,43882,438.82,0.004184897671136203,0.5373608787053655,26215.0,96.98,0.003699408735456799
mipod_alpha0p03,MIPOD,0.03,0.5,50.0,100,262144.0,802.41,802.41,0.003060951232910156,0.3060951232910156,131072.0,13107200,52658,526.58,0.004017486572265625,0.64749587286758,26214.0,87.76,0.003347829404135194
mipod_alpha0p05,MIPOD,0.05,0.01,1.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,2621.0,262100,2165,21.65,0.008260206028233498,0.014334953269440575,2621.0,21.65,0.008260206028233498
mipod_alpha0p05,MIPOD,0.05,0.05,5.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,13107.0,1310700,10945,109.45,0.008350499732967117,0.07238821116940658,10486.0,87.8,0.008373068853709708
mipod_alpha0p05,MIPOD,0.05,0.1,10.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,26214.0,2621400,21883,218.83,0.008347829404135193,0.14475063697367968,13107.0,109.38,0.008345159075303272
mipod_alpha0p05,MIPOD,0.05,0.2,20.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,52429.0,5242900,43122,431.22,0.008224837399149325,0.2856472900496408,26215.0,212.39,0.008101850085828723
mipod_alpha0p05,MIPOD,0.05,0.3,30.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,78643.0,7864300,62472,624.72,0.007943745787927723,0.416194497965258,26214.0,193.5,0.007381551842526893
mipod_alpha0p05,MIPOD,0.05,0.4,40.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,104858.0,10485800,80134,801.34,0.00764214461462168,0.5365041367041019,26215.0,176.62,0.006737364104520312
mipod_alpha0p05,MIPOD,0.05,0.5,50.0,100,262144.0,1465.44,1465.44,0.0055902099609375,0.55902099609375,131072.0,13107200,96225,962.25,0.0073413848876953125,0.646954410077053,26214.0,160.91,0.006138323033493553
mipod_alpha0p1,MIPOD,0.1,0.01,1.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,2621.0,262100,4981,49.81,0.019004196871423122,0.014211698989614196,2621.0,49.81,0.019004196871423122
mipod_alpha0p1,MIPOD,0.1,0.05,5.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,13107.0,1310700,25469,254.69,0.019431601434348057,0.07278674191212801,10486.0,204.88,0.01953843219530803
mipod_alpha0p1,MIPOD,0.1,0.1,10.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,26214.0,2621400,50379,503.79,0.019218356603341723,0.143929026800119,13107.0,249.1,0.01900511177233539
mipod_alpha0p1,MIPOD,0.1,0.2,20.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,52429.0,5242900,98777,987.77,0.018840145720879668,0.2826748783451114,26215.0,483.98,0.01846194926568758
mipod_alpha0p1,MIPOD,0.1,0.3,30.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,78643.0,7864300,143648,1436.48,0.018265834212835216,0.4132749846271669,26214.0,448.71,0.017117189288166624
mipod_alpha0p1,MIPOD,0.1,0.4,40.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,104858.0,10485800,184477,1844.77,0.017593030574681954,0.5336892078819688,26215.0,408.29,0.015574670989891282
mipod_alpha0p1,MIPOD,0.1,0.5,50.0,100,262144.0,3381.02,3381.02,0.012897567749023437,1.2897567749023438,131072.0,13107200,221575,2215.75,0.016904830932617188,0.644063805715799,26214.0,370.98,0.014151979858091095
mipod_alpha0p2,MIPOD,0.2,0.01,1.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,2621.0,262100,11694,116.94,0.04461655856543305,0.014126768279170789,2621.0,116.94,0.04461655856543305
mipod_alpha0p2,MIPOD,0.2,0.05,5.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,13107.0,1310700,58677,586.77,0.0447676813916228,0.07093811036302507,10486.0,469.83,0.04480545489223725
mipod_alpha0p2,MIPOD,0.2,0.1,10.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,26214.0,2621400,116774,1167.74,0.04454642557412069,0.1412352187482037,13107.0,580.97,0.04432516975661859
mipod_alpha0p2,MIPOD,0.2,0.2,20.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,52429.0,5242900,230391,2303.91,0.04394342825535487,0.27934976740594075,26215.0,1136.17,0.04334045393858477
mipod_alpha0p2,MIPOD,0.2,0.3,30.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,78643.0,7864300,335769,3357.69,0.04269534478593135,0.4091904202022429,26214.0,1053.78,0.04019913023575189
mipod_alpha0p2,MIPOD,0.2,0.4,40.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,104858.0,10485800,432380,4323.8,0.04123481279444583,0.5296472200329412,26215.0,966.11,0.03685332824718672
